Movie Name,link,year
The Street Parade,http://www.imdb.com/title/tt0203955/?ref_=adv_li_tt,1896
On the Calais Steamboat,http://www.imdb.com/title/tt2188849/?ref_=adv_li_tt,1896
The Lord Mayor's Show,http://www.imdb.com/title/tt2205659/?ref_=adv_li_tt,1896
Railway Smash-Up,http://www.imdb.com/title/tt2217907/?ref_=adv_li_tt,1896
Cossack Trick Riders,http://www.imdb.com/title/tt2188707/?ref_=adv_li_tt,1896
Finsbury Park Station,http://www.imdb.com/title/tt2185385/?ref_=adv_li_tt,1896
Clase de gimnasia en el colegio de la paz,http://www.imdb.com/title/tt0424899/?ref_=adv_li_tt,1896
Rapunzel,http://www.imdb.com/title/tt2271557/?ref_=adv_li_tt,1897
Bataille de neige,http://www.imdb.com/title/tt0000041/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000041/plotsummary?ref_=adv_pl,1897
The Corbett-Fitzsimmons Fight,http://www.imdb.com/title/tt0000147/?ref_=adv_li_tt,1897
Cupid and Psyche,http://www.imdb.com/title/tt0217344/?ref_=adv_li_tt,1897
L'arroseur arrosé,http://www.imdb.com/title/tt0000136/?ref_=adv_li_tt,1897
The X-Ray Fiend,http://www.imdb.com/title/tt0000172/?ref_=adv_li_tt,1897
Départ de Jérusalem en chemin de fer,http://www.imdb.com/title/tt0000089/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000089/plotsummary?ref_=adv_pl,1897
Les chutes,http://www.imdb.com/title/tt0000162/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000162/plotsummary?ref_=adv_pl,1897
L'auberge ensorcelée,http://www.imdb.com/title/tt0000138/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000138/plotsummary?ref_=adv_pl,1897
Le pêcheur dans le torrent,http://www.imdb.com/title/tt0000164/?ref_=adv_li_tt,1897
The Haunted Castle,http://www.imdb.com/title/tt0000153/?ref_=adv_li_tt,1897
Partie de cartes,http://www.imdb.com/title/tt0336989/?ref_=adv_li_tt,1897
Riña en un café,http://www.imdb.com/title/tt0000165/?ref_=adv_li_tt,1897
Seminary Girls,http://www.imdb.com/title/tt0216197/?ref_=adv_li_tt,1897
Salida de misa de doce del Pilar de Zaragoza,http://www.imdb.com/title/tt0000167/?ref_=adv_li_tt,1897
Football,http://www.imdb.com/title/tt0350952/?ref_=adv_li_tt,1897
Les joueurs de cartes arrosés,http://www.imdb.com/title/tt2217857/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt2217857/plotsummary?ref_=adv_pl,1897
L'hallucination de l'alchimiste,http://www.imdb.com/title/tt0000152/?ref_=adv_li_tt,1897
Laveuses sur la rivière,http://www.imdb.com/title/tt1188712/?ref_=adv_li_tt,1897
"Le voyage du Président Félix Faure en Russie (Août 1897): L'impératrice descend l'escalier rouge du palais de Saint-Pétersbourg, accompagnée des dames d'honneur et suivie de tous les princes et grands ducs de la cour impériale",http://www.imdb.com/title/tt1029400/?ref_=adv_li_tt,1897
"Washington, le président Mac Kinley adressant son message",http://www.imdb.com/title/tt1740560/?ref_=adv_li_tt,1897
Chicago défilé de policemen,http://www.imdb.com/title/tt0229299/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0229299/plotsummary?ref_=adv_pl,1897
Danse serpentine,http://www.imdb.com/title/tt0336240/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0336240/plotsummary?ref_=adv_pl,1897
Entre Calais et Douvres,http://www.imdb.com/title/tt0223223/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0223223/plotsummary?ref_=adv_pl,1897
Victor Hugo et les principaux personnages des 'Misérables',http://www.imdb.com/title/tt1741598/?ref_=adv_li_tt,1897
Paulus chantant 'En revenant d'la revue',http://www.imdb.com/title/tt0223893/?ref_=adv_li_tt,1897
The Horitz Passion Play,http://www.imdb.com/title/tt0229456/?ref_=adv_li_tt,1897
Attelage d'un camion,http://www.imdb.com/title/tt1188678/?ref_=adv_li_tt,1897
24ème chasseurs alpins: leçon de boxe,http://www.imdb.com/title/tt1188669/?ref_=adv_li_tt,1897
Sur les toits,http://www.imdb.com/title/tt0224189/?ref_=adv_li_tt,1897
Place de l'Opéra,http://www.imdb.com/title/tt0221480/?ref_=adv_li_tt,1897
Mort de Marat,http://www.imdb.com/title/tt0451429/?ref_=adv_li_tt,1897
The Dancing Skeleton,http://www.imdb.com/title/tt0218133/?ref_=adv_li_tt,1897
Le malade imaginaire,http://www.imdb.com/title/tt0223689/?ref_=adv_li_tt,1897
Combat naval en Grèce,http://www.imdb.com/title/tt0223021/?ref_=adv_li_tt,1897
Paulus chantant 'Derrière l'omnibus',http://www.imdb.com/title/tt0223892/?ref_=adv_li_tt,1897
"Voyage de M. le Président de la République Félix Faure en Vendée: bal des Sablaises, Les Sables-d'Olonne",http://www.imdb.com/title/tt1965277/?ref_=adv_li_tt,1897
The Dolorita Passion Dance,http://www.imdb.com/title/tt0205016/?ref_=adv_li_tt,1897
Faust et Marguerite,http://www.imdb.com/title/tt0000151/?ref_=adv_li_tt,1897
Admiral Cigarette,http://www.imdb.com/title/tt0217234/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217234/plotsummary?ref_=adv_pl,1897
Death of Nancy Sykes,http://www.imdb.com/title/tt0215705/?ref_=adv_li_tt,1897
La cigale et la fourmi,http://www.imdb.com/title/tt0222995/?ref_=adv_li_tt,1897
Le rémouleur et l'assiette au noir,http://www.imdb.com/title/tt0452391/?ref_=adv_li_tt,1897
Petit frère et petite soeur,http://www.imdb.com/title/tt0222267/?ref_=adv_li_tt,1897
"Washington, défilé de la garde nationale du district Colombia",http://www.imdb.com/title/tt1679688/?ref_=adv_li_tt,1897
Paulus chantant 'Duellist marseillais',http://www.imdb.com/title/tt0223895/?ref_=adv_li_tt,1897
Tourneur en poterie,http://www.imdb.com/title/tt0224278/?ref_=adv_li_tt,1897
Le planton du colonel,http://www.imdb.com/title/tt0000163/?ref_=adv_li_tt,1897
Mr. Edison at Work in His Chemical Laboratory,http://www.imdb.com/title/tt0216924/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0216924/plotsummary?ref_=adv_pl,1897
Queen Victoria's Diamond Jubilee,http://www.imdb.com/title/tt0244155/?ref_=adv_li_tt,1897
Paulus chantant 'Père la victoire',http://www.imdb.com/title/tt0223894/?ref_=adv_li_tt,1897
The Miller and the Sweep,http://www.imdb.com/title/tt0000208/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000208/plotsummary?ref_=adv_pl,1897
Menuisiers,http://www.imdb.com/title/tt0222190/?ref_=adv_li_tt,1897
The Vanishing Lady,http://www.imdb.com/title/tt0230932/?ref_=adv_li_tt,1897
Le cabinet de Méphistophélès,http://www.imdb.com/title/tt0000159/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000159/plotsummary?ref_=adv_pl,1897
Duke of Coburg's Carriage,http://www.imdb.com/title/tt2347345/?ref_=adv_li_tt,1897
"New York, Broadway",http://www.imdb.com/title/tt3186740/?ref_=adv_li_tt,1897
Le musulman rigolo,http://www.imdb.com/title/tt0223775/?ref_=adv_li_tt,1897
Marché,http://www.imdb.com/title/tt0222178/?ref_=adv_li_tt,1897
Place du Pont,http://www.imdb.com/title/tt1182319/?ref_=adv_li_tt,1897
A Chegada do Comboio Inaugural à Estação Central do Porto,http://www.imdb.com/title/tt0000053/?ref_=adv_li_tt,1897
Défilé de pompiers,http://www.imdb.com/title/tt0223178/?ref_=adv_li_tt,1897
Danse au sérail,http://www.imdb.com/title/tt0127498/?ref_=adv_li_tt,1897
Figaro et l'auvergnat,http://www.imdb.com/title/tt0223273/?ref_=adv_li_tt,1897
Les dernières cartouches,http://www.imdb.com/title/tt0223130/?ref_=adv_li_tt,1897
La prise de Tournavos,http://www.imdb.com/title/tt0223958/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0223958/plotsummary?ref_=adv_pl,1897
Jean qui pleure et Jean qui rit,http://www.imdb.com/title/tt0452268/?ref_=adv_li_tt,1897
Le goûter des bébés,http://www.imdb.com/title/tt1741540/?ref_=adv_li_tt,1897
The Haverstraw Tunnel,http://www.imdb.com/title/tt0217537/?ref_=adv_li_tt,1897
Passage dangereux au Mont-Blanc,http://www.imdb.com/title/tt0223887/?ref_=adv_li_tt,1897
Political Cartoon,http://www.imdb.com/title/tt2268523/?ref_=adv_li_tt,1897
Serpentine Dance: Loïe Fuller,http://www.imdb.com/title/tt1189078/?ref_=adv_li_tt,1897
Salida del público de la iglesia parroquial de Santa María de Sans,http://www.imdb.com/title/tt0000168/?ref_=adv_li_tt,1897
Kørsel med grønlandske hunde,http://www.imdb.com/title/tt0290709/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0290709/plotsummary?ref_=adv_pl,1897
Paulus chantant 'Coquin de printemps',http://www.imdb.com/title/tt0223891/?ref_=adv_li_tt,1897
Faneurs,http://www.imdb.com/title/tt1188692/?ref_=adv_li_tt,1897
Bataille de confettis,http://www.imdb.com/title/tt0222796/?ref_=adv_li_tt,1897
Vente d'esclaves au harem,http://www.imdb.com/title/tt0224341/?ref_=adv_li_tt,1897
Transport d'une tourelle par un attelage de 60 chevaux,http://www.imdb.com/title/tt1741591/?ref_=adv_li_tt,1897
Baignade dans le torrent,http://www.imdb.com/title/tt0000140/?ref_=adv_li_tt,1897
La bandera argentina,http://www.imdb.com/title/tt0199351/?ref_=adv_li_tt,1897
Chez le magnétiseur,http://www.imdb.com/title/tt0000144/?ref_=adv_li_tt,1897
Leçon de danse,http://www.imdb.com/title/tt0000161/?ref_=adv_li_tt,1897
Dewars Scotch Whiskey,http://www.imdb.com/title/tt0229336/?ref_=adv_li_tt,1897
Comedy Cake Walk,http://www.imdb.com/title/tt0216627/?ref_=adv_li_tt,1897
"Serpentine Dance, Annabelle",http://www.imdb.com/title/tt2361433/?ref_=adv_li_tt,1897
Humorous Cartoon,http://www.imdb.com/title/tt2273267/?ref_=adv_li_tt,1897
Chirurgien américain,http://www.imdb.com/title/tt0222988/?ref_=adv_li_tt,1897
Les cambrioleurs,http://www.imdb.com/title/tt0000143/?ref_=adv_li_tt,1897
Bains sur la Saône,http://www.imdb.com/title/tt1740471/?ref_=adv_li_tt,1897
Peeping Tom,http://www.imdb.com/title/tt0216970/?ref_=adv_li_tt,1897
Uma Artista Trabalhando no Trapézio do Polytheama,http://www.imdb.com/title/tt1743369/?ref_=adv_li_tt,1897
Sun Dance - Annabelle,http://www.imdb.com/title/tt0217071/?ref_=adv_li_tt,1897
Épisodes de guerre,http://www.imdb.com/title/tt0224449/?ref_=adv_li_tt,1897
"Constantinople, panorama de la corne d'or",http://www.imdb.com/title/tt1740484/?ref_=adv_li_tt,1897
Bath Scene,http://www.imdb.com/title/tt0204878/?ref_=adv_li_tt,1897
"Arrest in Chinatown, San Francisco, Cal.",http://www.imdb.com/title/tt0217257/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217257/plotsummary?ref_=adv_pl,1897
New Pillow Fight,http://www.imdb.com/title/tt0212904/?ref_=adv_li_tt,1897
The Maid in the Garden,http://www.imdb.com/title/tt0213840/?ref_=adv_li_tt,1897
Une nuit agitée,http://www.imdb.com/title/tt0000171/?ref_=adv_li_tt,1897
Le rêve d'un buveur,http://www.imdb.com/title/tt1726026/?ref_=adv_li_tt,1897
"Washington, défilé de l'artillerie du District Colombia",http://www.imdb.com/title/tt3181908/?ref_=adv_li_tt,1897
Procession Crossing London Bridge,http://www.imdb.com/title/tt2285659/?ref_=adv_li_tt,1897
Simulacro de incendio,http://www.imdb.com/title/tt2268551/?ref_=adv_li_tt,1897
Prince of Wales Leaving Marlborough House to Attend an Investure,http://www.imdb.com/title/tt0217544/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217544/plotsummary?ref_=adv_pl,1897
Making Sausages,http://www.imdb.com/title/tt0249777/?ref_=adv_li_tt,1897
The Miser,http://www.imdb.com/title/tt0216001/?ref_=adv_li_tt,1897
L'assommoir de Zola - Scène du lavoir,http://www.imdb.com/title/tt1660589/?ref_=adv_li_tt,1897
La passion,http://www.imdb.com/title/tt2316805/?ref_=adv_li_tt,1897
"Marché aux boeufs, I",http://www.imdb.com/title/tt1741550/?ref_=adv_li_tt,1897
L'aveugle,http://www.imdb.com/title/tt0000139/?ref_=adv_li_tt,1897
Cattle Driven to Slaughter,http://www.imdb.com/title/tt0217311/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217311/plotsummary?ref_=adv_pl,1897
Ballet libella,http://www.imdb.com/title/tt0000141/?ref_=adv_li_tt,1897
The Bad Boy and Poor Old Grandpa,http://www.imdb.com/title/tt0217270/?ref_=adv_li_tt,1897
L'ascension d'un ballon,http://www.imdb.com/title/tt0222740/?ref_=adv_li_tt,1897
Gugusse et l'automaton,http://www.imdb.com/title/tt0223409/?ref_=adv_li_tt,1897
Les apprentis militaires,http://www.imdb.com/title/tt0222734/?ref_=adv_li_tt,1897
"13th Infantry, U.S. Army, in Heavy Marching Order, Double-Time, Governors Island",http://www.imdb.com/title/tt0214390/?ref_=adv_li_tt,1897
Pillow Fight,http://www.imdb.com/title/tt0216080/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0216080/plotsummary?ref_=adv_pl,1897
Side-Walks of New York,http://www.imdb.com/title/tt0220041/?ref_=adv_li_tt,1897
Slagsmål i gamla Stockholm,http://www.imdb.com/title/tt0000169/?ref_=adv_li_tt,1897
Miss Ellen Terry at Her Window,http://www.imdb.com/title/tt2323603/?ref_=adv_li_tt,1897
Queen Victoria's Diamond Jubilee Procession,http://www.imdb.com/title/tt2308881/?ref_=adv_li_tt,1897
Queen Victoria's Diamond Jubilee Procession,http://www.imdb.com/title/tt2332757/?ref_=adv_li_tt,1897
Marshall P. Wilder,http://www.imdb.com/title/tt0218427/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218427/plotsummary?ref_=adv_pl,1897
Butterfly Dance,http://www.imdb.com/title/tt0154151/?ref_=adv_li_tt,1897
La mort de Robespierre,http://www.imdb.com/title/tt0451430/?ref_=adv_li_tt,1897
Loading Hay,http://www.imdb.com/title/tt0216887/?ref_=adv_li_tt,1897
Emperor Francis Joseph of Austria,http://www.imdb.com/title/tt0217432/?ref_=adv_li_tt,1897
Bolster Fight,http://www.imdb.com/title/tt0213525/?ref_=adv_li_tt,1897
Verduta del Porto di Fano,http://www.imdb.com/title/tt2338371/?ref_=adv_li_tt,1897
The Queen at Sheffield,http://www.imdb.com/title/tt2326027/?ref_=adv_li_tt,1897
Weary Willie,http://www.imdb.com/title/tt0243020/?ref_=adv_li_tt,1897
Saludos,http://www.imdb.com/title/tt2271585/?ref_=adv_li_tt,1897
Santa Claus Filling Stockings,http://www.imdb.com/title/tt0220019/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0220019/plotsummary?ref_=adv_pl,1897
Cocoanut Fair,http://www.imdb.com/title/tt0214594/?ref_=adv_li_tt,1897
Saharet,http://www.imdb.com/title/tt0217020/?ref_=adv_li_tt,1897
Loving Against Papa's Wishes,http://www.imdb.com/title/tt0229540/?ref_=adv_li_tt,1897
99ème régiment d'infanterie: assaut du portique,http://www.imdb.com/title/tt1740461/?ref_=adv_li_tt,1897
Charity Ball,http://www.imdb.com/title/tt0217314/?ref_=adv_li_tt,1897
Derricks at Work Discharging Coal,http://www.imdb.com/title/tt2273201/?ref_=adv_li_tt,1897
Pierrot and Pierrette,http://www.imdb.com/title/tt0201843/?ref_=adv_li_tt,1897
Leander Sisters,http://www.imdb.com/title/tt0218393/?ref_=adv_li_tt,1897
Le regate internazionale a vela nel Golfo di Genova,http://www.imdb.com/title/tt2322497/?ref_=adv_li_tt,1897
La sosea,http://www.imdb.com/title/tt2285543/?ref_=adv_li_tt,1897
The Arrival of the King of Siam in Stockholm,http://www.imdb.com/title/tt0377392/?ref_=adv_li_tt,1897
Os Banhistas de Figueira da Foz,http://www.imdb.com/title/tt0138312/?ref_=adv_li_tt,1897
Rotten Row,http://www.imdb.com/title/tt2287997/?ref_=adv_li_tt,1897
Queen Victoria's Diamond Jubilee Procession,http://www.imdb.com/title/tt2144330/?ref_=adv_li_tt,1897
The Derby,http://www.imdb.com/title/tt2273589/?ref_=adv_li_tt,1897
Henley Regatta,http://www.imdb.com/title/tt0000154/?ref_=adv_li_tt,1897
La passion de Horitz,http://www.imdb.com/title/tt2323577/?ref_=adv_li_tt,1897
McKinley Taking the Oath,http://www.imdb.com/title/tt0215977/?ref_=adv_li_tt,1897
Mounted Dignitaries and Officers,http://www.imdb.com/title/tt2336375/?ref_=adv_li_tt,1897
S.S. 'Coptic' at Dock,http://www.imdb.com/title/tt0218566/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218566/plotsummary?ref_=adv_pl,1897
Entierro del general Sánchez Bregua,http://www.imdb.com/title/tt0295239/?ref_=adv_li_tt,1897
New York Elevated Trains,http://www.imdb.com/title/tt0218464/?ref_=adv_li_tt,1897
Society Girls Playing 'Leap Frog',http://www.imdb.com/title/tt0217812/?ref_=adv_li_tt,1897
Loading Baggage for Klondike,http://www.imdb.com/title/tt0218405/?ref_=adv_li_tt,1897
Tipsy-Topsy-Turvy,http://www.imdb.com/title/tt0250046/?ref_=adv_li_tt,1897
Three Jolly Girls and the Fun They Had with the Old Swing,http://www.imdb.com/title/tt0217089/?ref_=adv_li_tt,1897
The Kohinoor with the Colonial Guests,http://www.imdb.com/title/tt2359367/?ref_=adv_li_tt,1897
Les pyramides (vue générale),http://www.imdb.com/title/tt1676959/?ref_=adv_li_tt,1897
"Philadelphia Express, Jersey Central Railway",http://www.imdb.com/title/tt0217722/?ref_=adv_li_tt,1897
L'amoureux dans le sac,http://www.imdb.com/title/tt0452131/?ref_=adv_li_tt,1897
Procession Entering City,http://www.imdb.com/title/tt2316987/?ref_=adv_li_tt,1897
The Little Reb,http://www.imdb.com/title/tt0285297/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0285297/plotsummary?ref_=adv_pl,1897
The Philadelphia City Hall,http://www.imdb.com/title/tt0229649/?ref_=adv_li_tt,1897
La bourse,http://www.imdb.com/title/tt0258464/?ref_=adv_li_tt,1897
Spree,http://www.imdb.com/title/tt0242901/?ref_=adv_li_tt,1897
Riña de hombres en el zocalo,http://www.imdb.com/title/tt0383599/?ref_=adv_li_tt,1897
Pie Eating Contest,http://www.imdb.com/title/tt0218512/?ref_=adv_li_tt,1897
X-Ray Cinematography of Frog's Legs,http://www.imdb.com/title/tt2309037/?ref_=adv_li_tt,1897
Au réfectoire,http://www.imdb.com/title/tt0000137/?ref_=adv_li_tt,1897
Scene Taken from a Moving Train,http://www.imdb.com/title/tt2338217/?ref_=adv_li_tt,1897
Puerta del Sol,http://www.imdb.com/title/tt2334777/?ref_=adv_li_tt,1897
"École de cavalerie de Saumur, le carrousel militaire: Changement de main",http://www.imdb.com/title/tt1740563/?ref_=adv_li_tt,1897
The Milker's Mishap,http://www.imdb.com/title/tt0214954/?ref_=adv_li_tt,1897
Oriten,http://www.imdb.com/title/tt0218492/?ref_=adv_li_tt,1897
"Miss Ellen Terry, Afternoon Tea",http://www.imdb.com/title/tt2349747/?ref_=adv_li_tt,1897
Robbery,http://www.imdb.com/title/tt0230703/?ref_=adv_li_tt,1897
Entrée d'une noce à l'église,http://www.imdb.com/title/tt1740493/?ref_=adv_li_tt,1897
Vorm Zeughaus in Berlin,http://www.imdb.com/title/tt0453952/?ref_=adv_li_tt,1897
Un modèle irascible,http://www.imdb.com/title/tt0224319/?ref_=adv_li_tt,1897
Procession Which Accompanied Prince and Princess of Wales to Opening of Blackwall Tunnel,http://www.imdb.com/title/tt2323635/?ref_=adv_li_tt,1897
Pelicans at the Zoo,http://www.imdb.com/title/tt0213991/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0213991/plotsummary?ref_=adv_pl,1897
Walking Greasy Pole,http://www.imdb.com/title/tt2268641/?ref_=adv_li_tt,1897
Manoeuvres d'artillerie de montagne: Déchargement des mulets,http://www.imdb.com/title/tt2310031/?ref_=adv_li_tt,1897
Clock Tower,http://www.imdb.com/title/tt2325599/?ref_=adv_li_tt,1897
Queen Victoria's Diamond Jubilee Procession: Colonials,http://www.imdb.com/title/tt2361403/?ref_=adv_li_tt,1897
The Artist's Model,http://www.imdb.com/title/tt0249369/?ref_=adv_li_tt,1897
Ten Nights in a Barroom,http://www.imdb.com/title/tt0214191/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0214191/plotsummary?ref_=adv_pl,1897
Young America,http://www.imdb.com/title/tt0217163/?ref_=adv_li_tt,1897
Scene in Ike Einstein's Pawn Office,http://www.imdb.com/title/tt0214097/?ref_=adv_li_tt,1897
Making Love in a Hammock,http://www.imdb.com/title/tt0213843/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0213843/plotsummary?ref_=adv_pl,1897
Mohawk Minstrels,http://www.imdb.com/title/tt2282875/?ref_=adv_li_tt,1897
Major-General Dodge and Staff,http://www.imdb.com/title/tt0215956/?ref_=adv_li_tt,1897
Columbia Bicycle Factory,http://www.imdb.com/title/tt0215638/?ref_=adv_li_tt,1897
La défense du drapeau,http://www.imdb.com/title/tt1741535/?ref_=adv_li_tt,1897
Place de Brouckère,http://www.imdb.com/title/tt0258882/?ref_=adv_li_tt,1897
L'assassinat du duc de Guise,http://www.imdb.com/title/tt0451294/?ref_=adv_li_tt,1897
U.S. Cavalry and Artillery,http://www.imdb.com/title/tt0216310/?ref_=adv_li_tt,1897
Love's Young Dream,http://www.imdb.com/title/tt0215942/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0215942/plotsummary?ref_=adv_pl,1897
The Seaside,http://www.imdb.com/title/tt2361529/?ref_=adv_li_tt,1897
La Palestina en 1896,http://www.imdb.com/title/tt0178809/?ref_=adv_li_tt,1897
Marquis,http://www.imdb.com/title/tt0242648/?ref_=adv_li_tt,1897
New College: Oxford Crew at Landing Stage,http://www.imdb.com/title/tt2323613/?ref_=adv_li_tt,1897
"Corner Madison and State Streets, Chicago",http://www.imdb.com/title/tt0217333/?ref_=adv_li_tt,1897
Byrakstugan,http://www.imdb.com/title/tt0196419/?ref_=adv_li_tt,1897
Tempestade na Praia das Berlengas,http://www.imdb.com/title/tt0138866/?ref_=adv_li_tt,1897
Orzan oleaje,http://www.imdb.com/title/tt2332741/?ref_=adv_li_tt,1897
Soci del Veloce Club in Piazza Vittorio Emanuele a Verona,http://www.imdb.com/title/tt2332795/?ref_=adv_li_tt,1897
Mr. Charles Morton,http://www.imdb.com/title/tt2338123/?ref_=adv_li_tt,1897
Racing at Sheepshead Bay,http://www.imdb.com/title/tt0217754/?ref_=adv_li_tt,1897
"Jérusalem, porte de Jaffa, côté Est",http://www.imdb.com/title/tt1740508/?ref_=adv_li_tt,1897
Piazza de Ferrari (Genova),http://www.imdb.com/title/tt2325907/?ref_=adv_li_tt,1897
"13th Infantry, U.S. Army: Full Dress Parade and Manoeuvering, Governors Island",http://www.imdb.com/title/tt0214393/?ref_=adv_li_tt,1897
An Affair of Honor,http://www.imdb.com/title/tt0216529/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0216529/plotsummary?ref_=adv_pl,1897
Baignade en mer,http://www.imdb.com/title/tt0221814/?ref_=adv_li_tt,1897
"McKinley Train, Penn. R.R.",http://www.imdb.com/title/tt0215979/?ref_=adv_li_tt,1897
Les travaux de la Place Royale,http://www.imdb.com/title/tt0272903/?ref_=adv_li_tt,1897
The Prince of Wales,http://www.imdb.com/title/tt0217543/?ref_=adv_li_tt,1897
The Queen's Carriage and Escort,http://www.imdb.com/title/tt2322629/?ref_=adv_li_tt,1897
Parademarsch des Garde du Corps mit den Standarten,http://www.imdb.com/title/tt0453804/?ref_=adv_li_tt,1897
Ascot Races Arrival of the Prince of Wales,http://www.imdb.com/title/tt0218007/?ref_=adv_li_tt,1897
Armour's Electric Trolley,http://www.imdb.com/title/tt0217256/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217256/plotsummary?ref_=adv_pl,1897
Quick Dressing,http://www.imdb.com/title/tt0217753/?ref_=adv_li_tt,1897
Les grandes manoeuvres belges,http://www.imdb.com/title/tt0272639/?ref_=adv_li_tt,1897
The Derby,http://www.imdb.com/title/tt2283013/?ref_=adv_li_tt,1897
Repairing a Puncture,http://www.imdb.com/title/tt0249914/?ref_=adv_li_tt,1897
Life Rescue,http://www.imdb.com/title/tt0213811/?ref_=adv_li_tt,1897
Idylle interrompue,http://www.imdb.com/title/tt0000158/?ref_=adv_li_tt,1897
Mr. C.N. Morton,http://www.imdb.com/title/tt0213897/?ref_=adv_li_tt,1897
Jumbo,http://www.imdb.com/title/tt0215881/?ref_=adv_li_tt,1897
Os Patinadores no Palácio de Cristal no Porto,http://www.imdb.com/title/tt0138695/?ref_=adv_li_tt,1897
Dans les coulisses,http://www.imdb.com/title/tt0000149/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0000149/plotsummary?ref_=adv_pl,1897
En classe,http://www.imdb.com/title/tt0000145/?ref_=adv_li_tt,1897
Volley Firing,http://www.imdb.com/title/tt2317345/?ref_=adv_li_tt,1897
Pretty Girls and the Rail Fence,http://www.imdb.com/title/tt0217743/?ref_=adv_li_tt,1897
Skating on Moreland Park,http://www.imdb.com/title/tt2282967/?ref_=adv_li_tt,1897
Oxford Circus,http://www.imdb.com/title/tt2323621/?ref_=adv_li_tt,1897
Scene in a Popular Oyster Saloon,http://www.imdb.com/title/tt2271589/?ref_=adv_li_tt,1897
The Rocket Coach,http://www.imdb.com/title/tt0214060/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0214060/plotsummary?ref_=adv_pl,1897
Mountainous,http://www.imdb.com/title/tt0242699/?ref_=adv_li_tt,1897
Le magnétiseur,http://www.imdb.com/title/tt0000155/?ref_=adv_li_tt,1897
Vanishing Lady,http://www.imdb.com/title/tt0217872/?ref_=adv_li_tt,1897
"Mount and Dismount, Gatling Gun",http://www.imdb.com/title/tt0219931/?ref_=adv_li_tt,1897
Un drame dans la montagne,http://www.imdb.com/title/tt0427981/?ref_=adv_li_tt,1897
Fun on the Steeple-Chase,http://www.imdb.com/title/tt0217504/?ref_=adv_li_tt,1897
Panorama des quais de la Saône à Lyon pris d'un bateau,http://www.imdb.com/title/tt3177302/?ref_=adv_li_tt,1897
Royal Semi-State Occasion,http://www.imdb.com/title/tt2334791/?ref_=adv_li_tt,1897
Paysans à Paris,http://www.imdb.com/title/tt1732725/?ref_=adv_li_tt,1897
Troop 'A' in Inaugural Parade,http://www.imdb.com/title/tt0216301/?ref_=adv_li_tt,1897
The Ascot Gold Cup,http://www.imdb.com/title/tt2338289/?ref_=adv_li_tt,1897
The Gamblers,http://www.imdb.com/title/tt0242475/?ref_=adv_li_tt,1897
Cairo Scene: Selling Water,http://www.imdb.com/title/tt2309913/?ref_=adv_li_tt,1897
"Demolition of Old Railway Station, Croydon",http://www.imdb.com/title/tt2287691/?ref_=adv_li_tt,1897
Queen Victoria's Jubilee Procession,http://www.imdb.com/title/tt2332759/?ref_=adv_li_tt,1897
To the Death,http://www.imdb.com/title/tt0214198/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0214198/plotsummary?ref_=adv_pl,1897
"Tourist Train Leaving Livingston, Mont.",http://www.imdb.com/title/tt0214205/?ref_=adv_li_tt,1897
Promenading on the Beach,http://www.imdb.com/title/tt0217744/?ref_=adv_li_tt,1897
